,node,state,count,id,Network
10,3,1,398,No Extinction,7
11,3,2,320,No Extinction,7
12,4,0,471,No Extinction,7
13,4,1,373,No Extinction,7
14,4,2,156,No Extinction,7
15,5,0,424,No Extinction,7
16,5,1,420,No Extinction,7
17,5,2,156,No Extinction,7
0,0,0,217,No Extinction,8
1,0,1,328,No Extinction,8
2,0,2,455,No Extinction,8
3,1,0,323,No Extinction,8
4,1,1,377,No Extinction,8
5,1,2,300,No Extinction,8
6,2,0,436,No Extinction,8
7,2,1,394,No Extinction,8
8,2,2,170,No Extinction,8
9,3,0,433,No Extinction,8
10,3,1,380,No Extinction,8
11,3,2,187,No Extinction,8
12,4,0,451,No Extinction,8
13,4,1,378,No Extinction,8
14,4,2,171,No Extinction,8
15,5,0,151,No Extinction,8
16,5,1,220,No Extinction,8
17,5,2,629,No Extinction,8
0,0,0,367,No Extinction,9
1,0,1,325,No Extinction,9
2,0,2,308,No Extinction,9
3,1,0,263,No Extinction,9
4,1,1,315,No Extinction,9
5,1,2,422,No Extinction,9
6,2,0,383,No Extinction,9
7,2,1,346,No Extinction,9
8,2,2,271,No Extinction,9
9,3,0,216,No Extinction,9
10,3,1,372,No Extinction,9
11,3,2,412,No Extinction,9
12,4,0,595,No Extinction,9
13,4,1,203,No Extinction,9
14,4,2,202,No Extinction,9
15,5,0,219,No Extinction,9
16,5,1,396,No Extinction,9
17,5,2,385,No Extinction,9
